id,category,type,lat,lon,name,city,tags,source
hifld/10/6444,healthcare,hospital,18.398765968000077,-66.03909829699995,Hosp San Francisco,San Juan,"{""addr:city"": ""San Juan"", ""category_hint"": ""healthcare"", ""layer_id"": 10, ""name"": ""Hosp San Francisco"", ""source"": ""HIFLD"", ""type_hint"": ""hospital""}",hifld
hifld/10/6445,healthcare,hospital,18.372592346000033,-66.04622543299996,Hosp San Gerardo,San Juan,"{""addr:city"": ""San Juan"", ""category_hint"": ""healthcare"", ""layer_id"": 10, ""name"": ""Hosp San Gerardo"", ""source"": ""HIFLD"", ""type_hint"": ""hospital""}",hifld
hifld/10/6446,healthcare,hospital,18.396865158000026,-66.07409871899995,Hosp Universitario De Adultos,Monacillo Urbano,"{""addr:city"": ""Monacillo Urbano"", ""category_hint"": ""healthcare"", ""layer_id"": 10, ""name"": ""Hosp Universitario De Adultos"", ""source"": ""HIFLD"", ""type_hint"": ""hospital""}",hifld
hifld/10/6447,healthcare,hospital,18.389903349000065,-66.09826151399994,Hosp Metropolitano De San Juan,Puerto Nuevo,"{""addr:city"": ""Puerto Nuevo"", ""category_hint"": ""healthcare"", ""layer_id"": 10, ""name"": ""Hosp Metropolitano De San Juan"", ""source"": ""HIFLD"", ""type_hint"": ""hospital""}",hifld
hifld/10/6448,healthcare,hospital,18.39633672800005,-66.07253397699998,Hosp Oncologico Dr Isaac Gonzalez Martinez,Monacillo Urbano,"{""addr:city"": ""Monacillo Urbano"", ""category_hint"": ""healthcare"", ""layer_id"": 10, ""name"": ""Hosp Oncologico Dr Isaac Gonzalez Martinez"", ""source"": ""HIFLD"", ""type_hint"": ""hospital""}",hifld
hifld/10/6449,healthcare,hospital,18.384588860000065,-66.02236135199996,Cpc Hosp San Juan Capestrano,San Juan,"{""addr:city"": ""San Juan"", ""category_hint"": ""healthcare"", ""layer_id"": 10, ""name"": ""Cpc Hosp San Juan Capestrano"", ""source"": ""HIFLD"", ""type_hint"": ""hospital""}",hifld
hifld/10/6450,healthcare,hospital,18.390411459000063,-66.07922785999995,Sj Veterans Administration Caribbean Healthcare System,Monacillo Urbano,"{""addr:city"": ""Monacillo Urbano"", ""category_hint"": ""healthcare"", ""layer_id"": 10, ""name"": ""Sj Veterans Administration Caribbean Healthcare System"", ""source"": ""HIFLD"", ""type_hint"": ""hospital""}",hifld
hifld/10/6451,healthcare,hospital,18.409862673000077,-66.05109595799996,Auxilio Mutuo Hospital,Hato Rey,"{""addr:city"": ""Hato Rey"", ""category_hint"": ""healthcare"", ""layer_id"": 10, ""name"": ""Auxilio Mutuo Hospital"", ""source"": ""HIFLD"", ""type_hint"": ""hospital""}",hifld
hifld/10/6452,healthcare,hospital,18.395035476000032,-66.07465242599994,Hosp Municipal De San Juan Dr Rafael Lopez Nussa,Monacillo Urbano,"{""addr:city"": ""Monacillo Urbano"", ""category_hint"": ""healthcare"", ""layer_id"": 10, ""name"": ""Hosp Municipal De San Juan Dr Rafael Lopez Nussa"", ""source"": ""HIFLD"", ""type_hint"": ""hospital""}",hifld
hifld/10/6453,healthcare,hospital,18.396818867000036,-66.07345086599997,Health South Rehabilitation Of Pr,Monacillo Urbano,"{""addr:city"": ""Monacillo Urbano"", ""category_hint"": ""healthcare"", ""layer_id"": 10, ""name"": ""Health South Rehabilitation Of Pr"", ""source"": ""HIFLD"", ""type_hint"": ""hospital""}",hifld
hifld/10/6454,healthcare,hospital,18.39193295000007,-66.07244963799997,Hosp Psiquiatrico Correccional,Monacillo Urbano,"{""addr:city"": ""Monacillo Urbano"", ""category_hint"": ""healthcare"", ""layer_id"": 10, ""name"": ""Hosp Psiquiatrico Correccional"", ""source"": ""HIFLD"", ""type_hint"": ""hospital""}",hifld
hifld/10/6455,healthcare,hospital,18.30281204000005,-65.30304488699994,Centro De Salud Comunal De Culebra,Culebra Pueblo,"{""addr:city"": ""Culebra Pueblo"", ""category_hint"": ""healthcare"", ""layer_id"": 10, ""name"": ""Centro De Salud Comunal De Culebra"", ""source"": ""HIFLD"", ""type_hint"": ""hospital""}",hifld
