id,category,type,lat,lon,name,city,tags,source
hifld/12/14265,emergency_shelter,fire_station,18.37702076269727,-65.84213552051858,PARQUE DE BOMBAS - RIO GRANDE,CANOVANAS,"{""addr:city"": ""CANOVANAS"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - RIO GRANDE"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14246,emergency_shelter,fire_station,18.438513453366852,-65.99823713733088,156TH CUERPO EMERGENCIAS SERVICIOS FIRE DEPARTMENT,CAROLINA,"{""addr:city"": ""CAROLINA"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""156TH CUERPO EMERGENCIAS SERVICIOS FIRE DEPARTMENT"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14281,emergency_shelter,fire_station,18.398449933101404,-65.96600308407108,PARQUE DE BOMBAS - CAROLINA,CAROLINA,"{""addr:city"": ""CAROLINA"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - CAROLINA"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14320,emergency_shelter,fire_station,18.44083564523737,-66.12677257818228,PARQUE DE BOMBAS - CATANO,CATANO,"{""addr:city"": ""CATANO"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - CATANO"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14322,emergency_shelter,fire_station,18.106136032411598,-66.16100623856539,PARQUE DE BOMBAS - CAYEY,CAYEY,"{""addr:city"": ""CAYEY"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - CAYEY"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14323,emergency_shelter,fire_station,18.259198467390604,-65.64745296858229,PARQUE DE BOMBAS - CEIBA,CEIBA,"{""addr:city"": ""CEIBA"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - CEIBA"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14257,emergency_shelter,fire_station,18.333859907216095,-66.46838261376183,PARQUE DE BOMBAS - CIALES,CIALES,"{""addr:city"": ""CIALES"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - CIALES"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14324,emergency_shelter,fire_station,18.185861205868605,-66.1588676915743,PARQUE DE BOMBAS - CIDRA,CIDRA,"{""addr:city"": ""CIDRA"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - CIDRA"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14325,emergency_shelter,fire_station,18.07745465078051,-66.36850263481563,PARQUE DE BOMBAS - COAMO,COAMO,"{""addr:city"": ""COAMO"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - COAMO"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14201,emergency_shelter,fire_station,18.211051609297726,-66.2274077607118,PARQUE DE BOMBAS - COMERIO,COMERIO,"{""addr:city"": ""COMERIO"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - COMERIO"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14326,emergency_shelter,fire_station,18.344660422969298,-66.32180740579327,PARQUE DE BOMBAS - COROZAL,COROZAL,"{""addr:city"": ""COROZAL"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - COROZAL"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14283,emergency_shelter,fire_station,18.30178653373065,-65.2997055613925,PARQUE DE BOMBAS - CULEBRA,CULEBRA,"{""addr:city"": ""CULEBRA"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - CULEBRA"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14258,emergency_shelter,fire_station,18.46028176081245,-66.26552174459329,PARQUE DE BOMBAS - DORADO,DORADO,"{""addr:city"": ""DORADO"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - DORADO"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14327,emergency_shelter,fire_station,18.335630791191818,-65.65780781199487,PARQUE DE BOMBAS - FAJARDO,FAJARDO,"{""addr:city"": ""FAJARDO"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - FAJARDO"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14332,emergency_shelter,fire_station,18.367576745997326,-66.56691357777765,PARQUE DE BOMBAS - FLORIDA,FLORIDA,"{""addr:city"": ""FLORIDA"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - FLORIDA"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14286,emergency_shelter,fire_station,18.412648911800147,-66.11798882167665,FORT BUCHANAN FIRE AND EMERGENCY RESCUE SERVICES-DOD,FORT BUCHANAN,"{""addr:city"": ""FORT BUCHANAN"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""FORT BUCHANAN FIRE AND EMERGENCY RESCUE SERVICES-DOD"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14333,emergency_shelter,fire_station,17.973171380441556,-66.9038846935693,PARQUE DE BOMBAS - GUANICA,GUANICA,"{""addr:city"": ""GUANICA"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - GUANICA"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14334,emergency_shelter,fire_station,17.972033601258374,-66.11416424896669,PARQUE DE BOMBAS - GUAYAMA,GUAYAMA,"{""addr:city"": ""GUAYAMA"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - GUAYAMA"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14250,emergency_shelter,fire_station,18.018337311583025,-66.79059581018936,PARQUE DE BOMBAS - GUAYANILLA,GUAYANILLA,"{""addr:city"": ""GUAYANILLA"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - GUAYANILLA"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14335,emergency_shelter,fire_station,18.357798935064352,-66.11574969250216,PARQUE DE BOMBAS - GUAYNABO,GUAYNABO,"{""addr:city"": ""GUAYNABO"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - GUAYNABO"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
hifld/12/14336,emergency_shelter,fire_station,18.255788036658885,-65.97708134138941,PARQUE DE BOMBAS - GURABO,GURABO,"{""addr:city"": ""GURABO"", ""category_hint"": ""emergency_shelter"", ""layer_id"": 12, ""name"": ""PARQUE DE BOMBAS - GURABO"", ""source"": ""HIFLD"", ""type_hint"": ""fire_station""}",hifld
