id,category,type,lat,lon,name,city,tags,source
node/9710062900,healthcare,clinic,18.4634812,-66.7214802,Gastro-Centro Norte,Puerto Rico,"{""amenity"": ""clinic"", ""name"": ""Gastro-Centro Norte""}",osm_retry
node/2819808287,emergency_shelter,police,18.4701107,-66.7256085,,Puerto Rico,"{""amenity"": ""police""}",osm_retry
node/9707961217,communications,mast,18.4383501,-66.6745013,,Puerto Rico,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",osm_retry
node/5176651114,communications,tower,18.4406992,-66.6461351,,Puerto Rico,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",osm_retry
node/3101286151,tourism_hospitality,hotel,18.4463231,-66.6537897,Arecibo Inn,Arecibo,"{""addr:city"": ""Arecibo"", ""name"": ""Arecibo Inn"", ""tourism"": ""hotel""}",osm_retry
node/5147622769,healthcare,clinic,18.4423725,-66.6353869,CDT Policlínica Familiar Factor,Puerto Rico,"{""amenity"": ""clinic"", ""name"": ""CDT Policlínica Familiar Factor""}",osm_retry
node/1917822399,communications,mast,18.4343467,-66.6058671,,Arecibo,"{""addr:city"": ""Arecibo"", ""man_made"": ""mast"", ""tower:type"": ""communication""}",osm_retry
node/9707961242,communications,mast,18.43456,-66.6041845,,Puerto Rico,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",osm_retry
node/9707961243,communications,mast,18.4348602,-66.6035676,,Puerto Rico,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",osm_retry
node/2123246559,communications,mast,18.4386239,-66.6067465,,Puerto Rico,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",osm_retry
node/1917822242,communications,mast,18.4264384,-66.5820719,,Puerto Rico,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",osm_retry
node/12991000041,communications,tower,18.4308888,-66.5626678,,Puerto Rico,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",osm_retry
node/5238228738,communications,mast,18.4442413,-66.5669319,,Puerto Rico,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",osm_retry
node/12848027191,communications,tower,18.4327416,-66.5482881,,Puerto Rico,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",osm_retry
node/7788405853,communications,mast,18.444724,-66.543673,,Puerto Rico,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",osm_retry
node/9846931768,supply_chain,supermarket,18.4460674,-66.5477007,Supermercados Econo,Barceloneta,"{""addr:city"": ""Barceloneta"", ""name"": ""Supermercados Econo"", ""shop"": ""supermarket""}",osm_retry
node/4581778415,healthcare,clinic,18.4523607,-66.5394615,CDT TMG Medical Group CSP,Puerto Rico,"{""amenity"": ""clinic"", ""name"": ""CDT TMG Medical Group CSP"", ""operator"": ""Waldemar y Jonatan Rivera""}",osm_retry
node/357274343,healthcare,clinic,18.4299585,-66.4938641,Professional Hospital,Manatí,"{""addr:city"": ""Manatí"", ""amenity"": ""clinic"", ""name"": ""Professional Hospital""}",osm_retry
node/10223110722,supply_chain,supermarket,18.423676,-66.4830701,Econo,Puerto Rico,"{""name"": ""Econo"", ""shop"": ""supermarket""}",osm_retry
node/12851201727,communications,mast,18.4329877,-66.4885279,,Puerto Rico,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",osm_retry
node/12915014520,communications,mast,18.434862,-66.4900787,,Puerto Rico,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",osm_retry
node/5150833687,healthcare,clinic,18.4338845,-66.4850273,Dispensario Medico Intermedio De Manati,Puerto Rico,"{""amenity"": ""clinic"", ""name"": ""Dispensario Medico Intermedio De Manati""}",osm_retry
node/10592443125,communications,mast,18.4553686,-66.495347,,Puerto Rico,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",osm_retry
node/13255102623,communications,tower,18.4207415,-66.4752451,,Puerto Rico,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",osm_retry
node/3185243762,healthcare,clinic,18.4334893,-66.4751061,Doctors' Cancer Center,Puerto Rico,"{""amenity"": ""clinic"", ""name"": ""Doctors' Cancer Center""}",osm_retry
node/5902892685,healthcare,hospital,18.4347232,-66.47376,Doctor Center Nestor Clinic,Puerto Rico,"{""amenity"": ""hospital"", ""name"": ""Doctor Center Nestor Clinic""}",osm_retry
node/5164294652,healthcare,clinic,18.4344191,-66.4720291,The Renal Center Of Manati,Puerto Rico,"{""amenity"": ""clinic"", ""name"": ""The Renal Center Of Manati""}",osm_retry
node/5164294653,healthcare,hospital,18.4343529,-66.472485,Healthsouth Rehabilitation Hospital Of Manatí,Manatí,"{""addr:city"": ""Manatí"", ""amenity"": ""hospital"", ""name"": ""Healthsouth Rehabilitation Hospital Of Manatí"", ""operator"": ""HealthSouth Corporation""}",osm_retry
node/9707961245,communications,tower,18.4401172,-66.4764363,,Puerto Rico,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",osm_retry
node/12769026953,communications,tower,18.4376189,-66.4543905,,Puerto Rico,"{""man_made"": ""tower"", ""tower:type"": ""communication""}",osm_retry
node/9500727791,communications,mast,18.4439965,-66.4600857,,Puerto Rico,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",osm_retry
node/5147622767,healthcare,clinic,18.472759,-66.7434513,Dispensario de la Corporación del Fondo de Seguro del Estado,Puerto Rico,"{""amenity"": ""clinic"", ""name"": ""Dispensario de la Corporación del Fondo de Seguro del Estado""}",osm_retry
node/5164104587,healthcare,clinic,18.4721541,-66.7380052,Centro Renal De Arecibo,Puerto Rico,"{""amenity"": ""clinic"", ""name"": ""Centro Renal De Arecibo""}",osm_retry
node/4599120712,emergency_shelter,police,18.4810119,-66.7012032,Unidad Marítima de Fura,Puerto Rico,"{""amenity"": ""police"", ""name"": ""Unidad Marítima de Fura""}",osm_retry
node/4599120711,emergency_shelter,police,18.4787516,-66.6921017,Unidad Marítima de Recursos Naturales,Puerto Rico,"{""amenity"": ""police"", ""name"": ""Unidad Marítima de Recursos Naturales""}",osm_retry
node/11504343028,communications,mast,18.4788706,-66.695271,,Puerto Rico,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",osm_retry
node/5231745369,communications,mast,18.4802131,-66.5412354,,Puerto Rico,"{""man_made"": ""mast"", ""tower:type"": ""communication""}",osm_retry
way/78423437,major_industry,industrial,18.4597911,-66.7447495,Parque Industrial Dr. Manuel Zeno Gandía,Puerto Rico,"{""landuse"": ""industrial"", ""name"": ""Parque Industrial Dr. Manuel Zeno Gandía""}",osm_retry
way/1091698643,healthcare,hospital,18.4569301,-66.7470775,Metro Pavía Clinic,Arecibo,"{""addr:city"": ""Arecibo"", ""amenity"": ""hospital"", ""name"": ""Metro Pavía Clinic""}",osm_retry
way/528870872,major_industry,industrial,18.4248746,-66.7374037,,Puerto Rico,"{""landuse"": ""industrial""}",osm_retry
way/849009993,core_energy,substation,18.4290542,-66.6962034,,Puerto Rico,"{""power"": ""substation""}",osm_retry
way/499139320,emergency_shelter,police,18.4577726,-66.7313214,Cuartel de la Policía Estatal de Arecibo,Arecibo,"{""addr:city"": ""Arecibo"", ""amenity"": ""police"", ""name"": ""Cuartel de la Policía Estatal de Arecibo""}",osm_retry
way/1091698622,core_energy,substation,18.4600014,-66.7415028,,Puerto Rico,"{""power"": ""substation""}",osm_retry
way/1387032188,healthcare,clinic,18.4661179,-66.7389923,MMM Multiclínica,Puerto Rico,"{""amenity"": ""clinic"", ""name"": ""MMM Multiclínica""}",osm_retry
way/585794176,healthcare,hospital,18.4667232,-66.7310951,Hospital Pavia Arecibo,Arecibo,"{""addr:city"": ""Arecibo"", ""amenity"": ""hospital"", ""name"": ""Hospital Pavia Arecibo"", ""operator"": ""Metro Pavia Health System""}",osm_retry
way/531800393,major_industry,industrial,18.4534709,-66.6971599,Master Concrete Corp,Puerto Rico,"{""landuse"": ""industrial"", ""name"": ""Master Concrete Corp""}",osm_retry
way/84502189,core_energy,substation,18.4541419,-66.7005565,,Puerto Rico,"{""operator"": ""Puerto Rico Electric Power Authority"", ""power"": ""substation""}",osm_retry
way/531800391,major_industry,industrial,18.4536884,-66.6938887,The Battery Recycling Company,Puerto Rico,"{""landuse"": ""industrial"", ""man_made"": ""works"", ""name"": ""The Battery Recycling Company""}",osm_retry
way/1152577276,core_energy,substation,18.471126,-66.715539,Subestación Arecibo Pueblo,Arecibo,"{""addr:city"": ""Arecibo"", ""name"": ""Subestación Arecibo Pueblo"", ""operator"": ""PREPA"", ""power"": ""substation""}",osm_retry
way/204304151,core_energy,plant,18.4706889,-66.6997742,Central Cambalache,Arecibo,"{""addr:city"": ""Arecibo"", ""landuse"": ""industrial"", ""name"": ""Central Cambalache"", ""operator"": ""Autoridad de Energía Eléctrica"", ""power"": ""plant""}",osm_retry
way/157591572,core_energy,substation,18.4690965,-66.6968862,Subestación Cambalache (Arecibo),Puerto Rico,"{""name"": ""Subestación Cambalache (Arecibo)"", ""operator"": ""Puerto Rico Electric Power Authority"", ""power"": ""substation""}",osm_retry
way/531331422,healthcare,clinic,18.4171149,-66.6111777,Atlantic Medical Center Sabana Hoyos,Sabana Hoyos,"{""addr:city"": ""Sabana Hoyos"", ""amenity"": ""clinic"", ""name"": ""Atlantic Medical Center Sabana Hoyos"", ""operator"": ""Barceloneta Primary Health Services, Inc.""}",osm_retry
way/1243484298,major_industry,industrial,18.4392445,-66.6859838,,Puerto Rico,"{""landuse"": ""industrial""}",osm_retry
way/1102428559,core_energy,substation,18.4423576,-66.6379605,Subestación Factor,Arecibo,"{""addr:city"": ""Arecibo"", ""name"": ""Subestación Factor"", ""operator"": ""Puerto Rico Electric Power Authority"", ""power"": ""substation""}",osm_retry
way/1379173675,core_energy,plant,18.4479702,-66.6585611,Parque Solar Eaton,Puerto Rico,"{""name"": ""Parque Solar Eaton"", ""power"": ""plant""}",osm_retry
way/1030695145,water_infrastructure,wastewater_plant,18.4258371,-66.6337111,Planta de Tratamiento de Arecibo,Arecibo,"{""addr:city"": ""Arecibo"", ""man_made"": ""wastewater_plant"", ""name"": ""Planta de Tratamiento de Arecibo"", ""operator"": ""Autoridad de Acueductos y Alcantarillados""}",osm_retry
way/1030695144,core_energy,plant,18.4266378,-66.6322172,Parque Solar de Filtración de Arecibo,Arecibo,"{""addr:city"": ""Arecibo"", ""name"": ""Parque Solar de Filtración de Arecibo"", ""operator"": ""PV Properties, Inc."", ""power"": ""plant""}",osm_retry
way/157591574,core_energy,substation,18.4249269,-66.5907304,,Puerto Rico,"{""power"": ""substation""}",osm_retry
way/767313700,core_energy,substation,18.4326609,-66.5897844,,Puerto Rico,"{""power"": ""substation""}",osm_retry
way/767313701,major_industry,industrial,18.4341485,-66.5896891,,Puerto Rico,"{""landuse"": ""industrial""}",osm_retry
way/531801519,major_industry,industrial,18.4338823,-66.5709733,Viatris Barceloneta,Puerto Rico,"{""landuse"": ""industrial"", ""name"": ""Viatris Barceloneta""}",osm_retry
way/767313703,major_industry,industrial,18.4290822,-66.5767474,AbbVie Ltd. (ABL),Puerto Rico,"{""landuse"": ""industrial"", ""name"": ""AbbVie Ltd. (ABL)""}",osm_retry
way/767313704,major_industry,industrial,18.4288875,-66.5710021,AbbVie Ltd. (ABL),Puerto Rico,"{""landuse"": ""industrial"", ""name"": ""AbbVie Ltd. (ABL)""}",osm_retry
way/531805084,major_industry,industrial,18.4287222,-66.5761983,AbbVie Biologics,Puerto Rico,"{""landuse"": ""industrial"", ""name"": ""AbbVie Biologics""}",osm_retry
way/204304149,major_industry,industrial,18.4355014,-66.5669167,AbbVie Ltd. (APL),Puerto Rico,"{""landuse"": ""industrial"", ""name"": ""AbbVie Ltd. (APL)""}",osm_retry
way/538976530,major_industry,industrial,18.4276928,-66.5649145,Pharmacia & Pfizer & Abraxis,Puerto Rico,"{""landuse"": ""industrial"", ""name"": ""Pharmacia & Pfizer & Abraxis""}",osm_retry
way/755753256,core_energy,substation,18.4283471,-66.5706033,,Puerto Rico,"{""operator"": ""Puerto Rico Electric Power Authority"", ""power"": ""substation""}",osm_retry
way/755753258,core_energy,substation,18.4297269,-66.56982,,Puerto Rico,"{""operator"": ""Puerto Rico Electric Power Authority"", ""power"": ""substation""}",osm_retry
way/755753262,core_energy,substation,18.4302753,-66.5679452,Subestación Barceloneta,Puerto Rico,"{""name"": ""Subestación Barceloneta"", ""operator"": ""Puerto Rico Electric Power Authority"", ""power"": ""substation""}",osm_retry
way/532249869,healthcare,clinic,18.4301373,-66.5639256,"Atlantic Medical Center, Inc.",Puerto Rico,"{""amenity"": ""clinic"", ""name"": ""Atlantic Medical Center, Inc.""}",osm_retry
way/1413607102,core_energy,substation,18.4309784,-66.5630036,,Puerto Rico,"{""operator"": ""Puerto Rico Electric Power Authority"", ""power"": ""substation""}",osm_retry
way/755756256,core_energy,substation,18.4249638,-66.5557955,,Puerto Rico,"{""power"": ""substation""}",osm_retry
way/204304097,supply_chain,supermarket,18.4321568,-66.5513099,Walmart Supercenter,Barceloneta,"{""addr:city"": ""Barceloneta"", ""name"": ""Walmart Supercenter"", ""shop"": ""supermarket""}",osm_retry
way/767313698,major_industry,industrial,18.4250901,-66.5552051,,Puerto Rico,"{""landuse"": ""industrial""}",osm_retry
way/767313699,major_industry,industrial,18.4258175,-66.546759,,Puerto Rico,"{""landuse"": ""industrial""}",osm_retry
way/532254216,emergency_shelter,fire_station,18.4330689,-66.5499411,Estación de Bomberos de Barceloneta Teniente Edwin Torres Cubano,Barceloneta,"{""addr:city"": ""Barceloneta"", ""amenity"": ""fire_station"", ""name"": ""Estación de Bomberos de Barceloneta Teniente Edwin Torres Cubano"", ""operator"": ""Bomberos de Puerto Rico""}",osm_retry
way/531332251,emergency_shelter,police,18.4583198,-66.5390531,Policía Municipal de Barceloneta,Barceloneta,"{""addr:city"": ""Barceloneta"", ""amenity"": ""police"", ""name"": ""Policía Municipal de Barceloneta""}",osm_retry
way/537400782,core_energy,substation,18.4525264,-66.543012,,Puerto Rico,"{""power"": ""substation""}",osm_retry
way/861166076,major_industry,industrial,18.4537168,-66.5413362,,Puerto Rico,"{""landuse"": ""industrial""}",osm_retry
